Name;BD BENCHMARK 10 YEAR DS GOVT. INDEX - CLEAN PRICE INDEX;BD BENCHMARK 30 YEAR DS GOVT. INDEX - CLEAN PRICE INDEX;BD BENCHMARK 2 YEAR DS GOVT. INDEX - CLEAN PRICE INDEX;REX GENERAL BOND - PRICE INDEX;TR GERMANY GVT ZERO 2Y - ZERO YIELD;BD BENCHMARK 10Y DS GVT. (IBOXX) - CLEAN PRICE INDEX;REX BOND SUB INDEX CURRENT 10 YRS - PRICE INDEX;TR GERMANY GVT BID YLD HIGH 10Y (E) - RED. YIELD;BD BENCHMARK 3 YEAR DS GOVT. INDEX - CLEAN PRICE INDEX;BD BENCHMARK 5 YEAR DS GOVT. INDEX - CLEAN PRICE INDEX;IBOXX EURO GERMANY COVERED CAPPED 5-7 - Cln Prc Indx Today;IBOXX EURO GERMANY 1-10 - Cln Prc Indx Today;BD TOTAL 3-5 YEARS DS GOVT. INDEX - CLEAN PRICE INDEX;BD TOTAL 7-10 YEARS DS GOVT. INDEX - CLEAN PRICE INDEX;BD TOTAL ALL LIVES DS GOVT. INDEX - CLEAN PRICE INDEX;BD TRACKER OVER 10Y DS GOVT. INDEX - CLEAN PRICE INDEX;FTSE GLOBAL GOVT. BD ALL MATS.(E) - CLEAN PRICE INDEX;IBOXX EURO GERMANY COVERED CAPPED - Cln Prc Indx Today;IBOXX EURO GERMANY 1-3 - Cln Prc Indx Today;IBOXX EURO GERMANY 3-5 - Cln Prc Indx Today;IBOXX EURO GERMANY 7-10 - Cln Prc Indx Today;IBOXX EURO GERMANY - Cln Prc Indx Today;REX BOND SUB INDEX CURRENT 3 YRS - PRICE INDEX;REX BOND SUB INDEX CURRENT 5 YRS - PRICE INDEX;REX BOND SUB INDEX CURRENT 7 YRS - PRICE INDEX;TR GERMANY GVT BID YLD LOW 10Y (E) - RED. YIELD;TR GERMANY GVT ZERO 1M - ZERO YIELD;TR GERMANY GVT ZERO 1Y - ZERO YIELD;TR GERMANY GVT ZERO 3M - ZERO YIELD;TR GERMANY GVT ZERO 9M - ZERO YIELD;BD BENCHMARK 20 YEAR DS GOVT. INDEX - CLEAN PRICE INDEX;BD BENCHMARK 7 YEAR DS GOVT. INDEX - CLEAN PRICE INDEX;BD TOTAL 1-3 YEARS DS GOVT. INDEX - CLEAN PRICE INDEX;BD TOTAL 5-7 YEARS DS GOVT. INDEX - CLEAN PRICE INDEX;BD TOTAL OVER 10 YRS DS GOVT. INDEX - CLEAN PRICE INDEX;BD TRACKER 1-3 YEARS DS GOVT. INDEX - CLEAN PRICE INDEX;BD TRACKER 3-5 YEARS DS GOVT. INDEX - CLEAN PRICE INDEX;BD TRACKER 5-7 YEARS DS GOVT. INDEX - CLEAN PRICE INDEX;BD TRACKER 7-10 YRS DS GOVT. INDEX - CLEAN PRICE INDEX;BD TRACKER ALL LIVES DS GOVT. INDEX - CLEAN PRICE INDEX;EB.REXX MONEY MARKET INDEX - PRICE INDEX;EXANE ECI GERMANY (CONVERTIBLE) - TOT RETURN IND;EXANE ECI GERMANY (UNDERLYING) - TOT RETURN IND;FTSE GLOBAL GOVT. BD 1-3Y (E) - CLEAN PRICE INDEX;FTSE GLOBAL GOVT. BD 10+Y (E) - CLEAN PRICE INDEX;FTSE GLOBAL GOVT. BD 3-5Y (E) - CLEAN PRICE INDEX;FTSE GLOBAL GOVT. BD 5-7Y (E) - CLEAN PRICE INDEX;FTSE GLOBAL GOVT. BD 7-10Y(E) - CLEAN PRICE INDEX;FTSE PFANDBRIEF BD 1-3Y (E) - CLEAN PRICE INDEX;FTSE PFANDBRIEF BD 3-5Y (E) - CLEAN PRICE INDEX;FTSE PFANDBRIEF BD 5-7Y (E) - CLEAN PRICE INDEX;FTSE PFANDBRIEF BD 7-10Y(E) - CLEAN PRICE INDEX;FTSE PFANDBRIEF BD ALL MATS.(E) - CLEAN PRICE INDEX;IBOXX EURO GERMANY COVERED CAPPED 1-3 - Cln Prc Indx Today;IBOXX EURO GERMANY COVERED CAPPED 3-5 - Cln Prc Indx Today;IBOXX EURO GERMANY COVERED CAPPED 7-10 - Cln Prc Indx Today;IBOXX EURO SOVEREIGNS GERMANY CAPPED 1-5 - Cln Prc Indx Today;IBOXX EURO SOVEREIGNS GERMANY CAPPED 10+ - Cln Prc Indx Today;IBOXX EURO SOVEREIGNS GERMANY CAPPED 5-10 - Cln Prc Indx Today;IBOXX EURO LIQUID GERMANY COVERED DIVERSIFIED - Cln Prc Indx Today;IBOXX EURO GERMANY 1-5 - Cln Prc Indx Today;IBOXX EURO GERMANY 10+ - Cln Prc Indx Today;IBOXX EURO GERMANY 5-10 - Cln Prc Indx Today;IBOXX EURO GERMANY 5-7 - Cln Prc Indx Today
11/22/01;109,569;113,282;104,474;114,5687;3,55;101,691;120,252;NA;107,986;104,026;NA;NA;102,756;112,916;105,338;127,822;99,216;NA;95,364;95,638;95,575;95,269;109,9655;114,1715;118,6676;NA;NA;3,33;NA;NA;115,425;115,016;96,345;110,679;127,146;98,718;102,199;110,126;110,446;106,855;NA;1805,8;1609,9;95,791;103,454;98,796;99,878;102,162;101,026;105,738;109,819;112,44;106,672;NA;NA;NA;NA;NA;NA;NA;NA;93,686;NA;94,946
11/23/01;109,804;113,768;104,474;114,8345;3,52;101,908;120,6888;NA;108,018;104,118;NA;NA;102,833;113,125;105,478;128,325;99,421;NA;95,381;95,706;95,747;95,394;110,1177;114,4156;119,0151;NA;NA;3,32;NA;NA;115,822;115,203;96,362;110,815;127,653;98,733;102,273;110,268;110,645;107,048;NA;1802,65;1618,59;95,816;104,093;98,907;100,063;102,467;101,073;105,886;110,097;112,857;106,881;NA;NA;NA;NA;NA;NA;NA;NA;94,052;NA;95,069
11/26/01;110,06;114,286;104,557;114,7526;3,48;102,146;120,5674;NA;108,135;104,282;NA;NA;102,961;113,368;105,658;128,847;99,547;NA;95,443;95,831;95,955;95,561;110,0841;114,3618;118,8906;NA;NA;3,27;NA;NA;116,27;115,425;96,424;111,017;128,159;98,792;102,408;110,468;110,886;107,287;NA;1802,95;1604,42;95,875;104,402;99,009;100,203;102,6;101,149;105,995;110,242;113,053;107,009;NA;NA;NA;NA;NA;NA;NA;NA;94,435;NA;95,241
11/27/01;108,898;112,051;104,297;114,4812;3,58;101,067;120,2679;NA;107,697;103,574;NA;NA;102,41;112,249;104,876;126,517;99,066;NA;95,232;95,312;95;94,84;109,9044;114,0512;118,5195;NA;NA;3,35;NA;NA;114,345;114,395;96,218;110,166;125,874;98,62;101,841;109,595;109,781;106,221;NA;1796,03;1589,85;95,738;103,147;98,661;99,705;101,962;100,983;105,627;109,702;112,375;106,59;NA;NA;NA;NA;NA;NA;NA;NA;92,726;NA;94,488
11/28/01;109,377;112,656;104,474;114,3955;3,56;101,512;119,9667;NA;107,975;103,995;NA;NA;102,726;112,744;105,213;127,15;99,055;NA;95,365;95,612;95,43;95,156;109,8766;113,9943;118,4263;NA;NA;3,32;NA;NA;114,834;114,922;96,345;110,597;126,492;98,728;102,169;110,052;110,276;106,667;NA;1797,56;1549,95;95,771;102,893;98,71;99,73;101,95;101,012;105,664;109,736;112,341;106,611;NA;NA;NA;NA;NA;NA;NA;NA;93,191;NA;94,883
11/29/01;109,782;113,519;104,589;114,5611;3,48;101,888;120,0164;NA;108,092;104,241;NA;NA;102,887;113,105;105,48;128,077;99,283;NA;95,436;95,762;95,735;95,4;110,0419;114,2052;118,6389;NA;NA;3,26;NA;NA;115,608;115,226;96,415;110,863;127,399;98,789;102,333;110,319;110,632;107,029;NA;1794,86;1561,18;95,835;103,514;98,851;99,979;102,255;101,101;105,781;109,871;112,584;106,751;NA;NA;NA;NA;NA;NA;NA;NA;93,871;NA;95,111
11/30/01;109,782;114,178;104,713;114,8882;3,41;101,888;120,5494;NA;108,295;104,61;NA;NA;103,164;113,423;105,764;128,773;99,675;NA;95,527;96,022;96,067;95,672;110,2293;114,5227;119,0651;NA;NA;3,21;NA;NA;116,189;115,659;96,509;111,262;128,088;98,871;102,619;110,721;110,944;107,394;NA;1797,11;1576,18;95,958;104,381;99,198;100,452;102,747;101,236;106,054;110,274;112,979;107,039;NA;NA;NA;NA;NA;NA;NA;NA;94,382;NA;95,46
12/3/01;110,486;115,161;104,745;115,1611;3,37;102,541;120,8871;NA;108,37;104,795;NA;NA;103,299;113,809;106,027;129,786;99,865;NA;95,567;96,143;96,335;95,896;110,4255;114,8153;119,4164;NA;NA;3,2;NA;NA;117,014;115,94;96,55;111,492;129,085;98,903;102,748;110,948;111,322;107,773;NA;1794,83;1567,09;95,992;105,074;99,321;100,585;102,961;101,3;106,185;110,454;113,218;107,187;NA;NA;NA;NA;NA;NA;NA;NA;95,121;NA;95,656
12/4/01;110,646;115,614;104,713;115,0744;3,37;102,69;120,6692;NA;108,359;104,775;NA;NA;103,309;113,949;106,115;130,288;100,001;NA;95,55;96,153;96,454;95,978;110,3235;114,7077;119,3648;NA;NA;3,19;NA;NA;117,441;116,045;96,533;111,559;129,574;98,886;102,758;111,018;111,461;107,918;NA;1796,78;1574,97;95,996;105,585;99,365;100,712;103,152;101,318;106,269;110,638;113,484;107,314;NA;NA;NA;NA;NA;NA;NA;NA;95,491;NA;95,714
12/5/01;109,207;113,195;104,349;115,0371;3,57;101,354;120,8;NA;107,825;103,984;NA;NA;102,633;112,61;105,191;127,758;99,117;NA;95,244;95,511;95,304;95,122;110,2538;114,6513;119,3102;NA;NA;3,33;NA;NA;115,343;114,863;96,231;110,557;127,108;98,633;102,073;109,979;110,131;106,653;NA;1804,35;1645,16;95,676;103,497;98,736;99,816;101,953;100,989;105,618;109,693;112,297;106,573;NA;NA;NA;NA;NA;NA;NA;NA;93,636;NA;94,819
12/6/01;108,62;113,109;104,151;113,9705;3,7;100,81;119,046;NA;107,515;103,584;NA;NA;102,284;112,026;104,855;127,666;98,746;NA;95,08;95,195;94,817;94,83;109,6067;113,6377;117,9437;NA;NA;3,44;NA;NA;115,282;114,313;96,058;110,025;126,979;98,495;101,735;109,47;109,57;106,237;NA;1804,45;1660,4;95,481;103,417;98,305;99,232;101,349;100,711;105,168;109,139;111,669;106,112;NA;NA;NA;NA;NA;NA;NA;NA;93,57;NA;94,378
12/7/01;107,618;110,982;104,099;113,8209;3,7;99,88;118,8043;NA;107,387;103,153;NA;NA;101,981;111,16;104,286;125,471;98,49;NA;95,023;94,91;94,075;94,304;109,5069;113,4634;117,761;NA;NA;3,41;NA;NA;113,479;113,646;96,001;109,488;124,844;98,46;101,432;108,92;108,713;105,386;NA;1802,78;1644,99;95,512;102,364;98,22;99,061;100,952;100,75;105,102;109,022;111,42;106,023;NA;NA;NA;NA;NA;NA;NA;NA;91,962;NA;93,905
12/10/01;107,863;111,727;104,214;113,6851;3,68;100,107;118,2455;NA;107,526;103,327;NA;NA;102,109;111,391;104,499;126,251;98,374;NA;95,107;95,039;94,28;94,507;109,4802;113,3574;117,6229;NA;NA;3,37;NA;NA;114,11;113,903;96,086;109,704;125,593;98,543;101,567;109,155;108,947;105,668;NA;1800,64;1622,06;95,521;102,105;98,137;98,941;100,724;100,753;105,006;108,852;111,181;105,907;NA;NA;NA;NA;NA;NA;NA;NA;92,531;NA;94,109
12/11/01;108,311;112,439;104,318;113,8509;3,61;100,523;118,2662;NA;107,707;103,543;NA;NA;102,303;111,811;104,782;127,036;98,738;NA;95,188;95,221;94,636;94,765;109,6495;113,5546;117,8394;NA;NA;3,33;NA;NA;114,783;114,289;96,167;110,033;126,362;98,604;101,76;109,485;109,361;106,059;NA;1800,7;1631,07;95,623;102,965;98,406;99,324;101,24;100,891;105,291;109,275;111,793;106,253;NA;NA;NA;NA;NA;NA;NA;NA;93,108;NA;94,391
12/12/01;108,908;113,659;104,474;113,9966;3,53;101,077;118,8356;NA;107,932;103,943;NA;NA;102,606;112,39;105,204;128,322;99,1;NA;95,306;95,508;95,131;95,155;109,6972;113,6842;117,9737;NA;NA;3,28;NA;NA;115,842;114,851;96,283;110,504;127,619;98,705;102,068;109,972;109,932;106,644;NA;1794,95;1609,95;95,718;103,954;98,659;99,721;101,69;101,004;105,524;109,633;112,17;106,511;NA;NA;NA;NA;NA;NA;NA;NA;94,049;NA;94,811
12/13/01;108,514;113,854;104,349;114,2531;3,57;100,711;119,1045;NA;107,782;103,707;NA;NA;102,393;112,031;105,04;128,547;99,047;NA;95,214;95,296;94,817;94,996;109,8617;113,9287;118,3329;NA;NA;3,31;NA;NA;116,015;114,477;96,195;110,194;127,851;98,625;101,842;109,634;109,569;106,416;NA;1792,74;1578,01;95,668;104,392;98,521;99,501;101,525;100,966;105,436;109,469;112,041;106,417;NA;NA;NA;NA;NA;NA;NA;NA;94,214;NA;94,519
12/14/01;108,514;114,016;104,328;113,843;3,61;100,711;118,5664;NA;107,739;103,625;NA;NA;102,311;111,994;105,014;128,763;98,925;NA;95,181;95,227;94,792;94,978;109,61;113,5193;117,7768;NA;NA;3,33;NA;NA;116,198;114,395;96,161;110,089;128,059;98,603;101,769;109,544;109,54;106,401;NA;1789,77;1558,75;95,608;104,319;98,378;99,353;101,325;100,894;105,293;109,28;111,839;106,271;NA;NA;NA;NA;NA;NA;NA;NA;94,373;NA;94,445
12/17/01;107,767;112,191;104,182;113,5808;3,69;100,018;118,2539;NA;107,526;103,224;NA;NA;101,988;111,278;104,486;126,881;98,374;NA;95,066;94,922;94,183;94,495;109,4549;113,247;117,4124;NA;NA;3,39;NA;NA;114,64;113,775;96,044;109,568;126,205;98,504;101,442;109,019;108,838;105,662;NA;1793,68;1604,22;95,485;102,623;98,032;98,831;100,636;100,748;104,951;108,737;111,129;105,86;NA;NA;NA;NA;NA;NA;NA;NA;92,995;NA;93,991
12/18/01;107,885;112,245;104,349;113,6239;3,62;100,127;118,2217;NA;107,771;103,543;NA;NA;102,262;111,506;104,685;126,991;98,549;NA;95,192;95,185;94,375;94,681;109,4934;113,3126;117,4823;NA;NA;3,35;NA;NA;114,721;114,137;96,165;109,904;126,309;98,602;101,724;109,37;109,061;105,896;NA;1794,95;1593,89;95,582;102,836;98,25;99,078;100,816;100,833;105,141;108,984;111,347;106,036;NA;NA;NA;NA;NA;NA;NA;NA;93,074;NA;94,294
12/19/01;108,226;112,59;104,411;113,8896;3,54;100,444;118,4182;NA;107,846;103,676;NA;NA;102,346;111,818;104,838;127,348;98,844;NA;95,204;95,258;94,64;94,816;109,7414;113,6446;117,8152;NA;NA;3,31;NA;NA;115,017;114,395;96,184;110,088;126,67;98,622;101,802;109,544;109,366;106,126;NA;1792,81;1578,53;95,677;103,347;98,485;99,436;101,279;100,961;105,393;109,307;111,724;106,298;NA;NA;NA;NA;NA;NA;NA;NA;93,337;NA;94,447
12/20/01;107,991;112,104;104,411;113,9494;3,59;100,226;118,5568;NA;107,835;103,594;NA;NA;102,289;111,591;104,702;126,82;98,612;NA;95,194;95,206;94,448;94,692;109,7944;113,6892;117,867;NA;NA;3,32;NA;NA;114,538;114,242;96,172;109,968;126,148;98,614;101,75;109,425;109,141;105,922;NA;1789,28;1563,46;95,619;102,63;98,359;99,23;100,975;100,901;105,237;109,027;111,333;106,089;NA;NA;NA;NA;NA;NA;NA;NA;92,95;NA;94,34
12/21/01;107,639;111,489;104,359;113,7752;3,63;99,899;118,1973;NA;107,739;103,43;NA;NA;102,138;111,259;104,476;126,158;98,387;NA;95,126;95,064;94,163;94,483;109,6874;113,5482;117,6598;NA;NA;3,37;NA;NA;113,998;113,962;96,105;109,732;125,5;98,563;101,595;109,181;108,813;105,611;NA;1789,74;1594,07;95,553;102,112;98,187;99,002;100,652;100,844;105,101;108,799;110,972;105,902;NA;NA;NA;NA;NA;NA;NA;NA;92,466;NA;94,129
12/24/01;107,639;111,489;104,359;113,7752;3,58;99,899;118,1973;NA;107,739;103,43;NA;NA;102,138;111,259;104,476;126,158;98,387;NA;95,126;95,064;94,163;94,483;109,6874;113,5482;117,6598;NA;NA;3,27;NA;NA;113,998;113,962;96,105;109,732;125,5;98,563;101,595;109,181;108,813;105,611;NA;1793,85;1594,07;95,553;102,112;98,187;99,002;100,652;100,844;105,101;108,799;110,972;105,902;NA;NA;NA;NA;NA;NA;NA;NA;92,466;NA;94,129
12/25/01;107,639;111,489;104,359;113,7752;3,58;99,899;118,1973;NA;107,739;103,43;NA;NA;102,138;111,259;104,476;126,158;98,387;NA;95,126;95,064;94,163;94,483;109,6874;113,5482;117,6598;NA;NA;3,27;NA;NA;113,998;113,962;96,105;109,732;125,5;98,563;101,595;109,181;108,813;105,611;NA;1793,85;1594,07;95,553;102,112;98,187;99,002;100,652;100,844;105,101;108,799;110,972;105,902;NA;NA;NA;NA;NA;NA;NA;NA;92,466;NA;94,129
12/26/01;107,639;111,489;104,359;113,7752;3,58;99,899;118,1973;NA;107,739;103,43;NA;NA;102,138;111,259;104,476;126,158;98,387;NA;95,126;95,064;94,163;94,483;109,6874;113,5482;117,6598;NA;NA;3,27;NA;NA;113,998;113,962;96,105;109,732;125,5;98,563;101,595;109,181;108,813;105,611;NA;1793,85;1594,07;95,553;102,112;98,187;99,002;100,652;100,844;105,101;108,799;110,972;105,902;NA;NA;NA;NA;NA;NA;NA;NA;92,466;NA;94,129
12/27/01;107,085;110,485;104,286;113,1176;3,65;99,385;116,9694;NA;107,622;103,132;NA;NA;101,9;110,738;104,127;125,093;98,132;NA;95,068;94,852;93,726;94,174;109,3431;112,9077;116,8056;NA;NA;3,34;NA;NA;113,071;113,517;96,043;109,333;124,434;98,52;101,369;108,797;108,307;105,121;NA;1797,86;1633,01;95,498;101,441;98,03;98,732;100,281;100,779;104,903;108,515;110,608;105,686;NA;NA;NA;NA;NA;NA;NA;NA;91,684;NA;93,803
12/28/01;107,042;110,485;104,307;113,1253;3,7;99,345;116,9142;NA;107,632;103,122;NA;NA;101,903;110,707;104,121;125,073;97,852;NA;95,073;94,845;93,702;94,165;109,3685;112,9148;116,8165;NA;NA;3,34;NA;NA;113,061;113,505;96,05;109,325;124,416;98,531;101,366;108,789;108,28;105,106;NA;1801,6;1649,67;95,465;100,686;97,865;98,445;99,83;100,738;104,784;108,275;110,267;105,513;NA;NA;NA;NA;NA;NA;NA;NA;91,668;NA;93,793
12/31/01;107,042;110,485;104,307;113,1253;3,7;99,345;116,9142;NA;107,632;103,122;NA;NA;101,903;110,707;104,121;125,073;97,852;NA;95,073;94,845;93,702;94,165;109,3685;112,9148;116,8165;NA;NA;3,34;NA;NA;113,061;113,505;96,051;109,325;124,416;98,533;101,366;108,789;108,28;105,106;NA;1801,6;1649,67;95,465;100,686;97,865;98,445;99,83;100,738;104,784;108,275;110,267;105,513;NA;NA;NA;NA;NA;NA;NA;NA;91,668;NA;93,793
1/1/02;107,042;110,485;104,307;113,1253;3,7;99,345;116,9142;NA;107,632;103,122;NA;NA;101,903;110,707;104,121;125,073;97,852;NA;95,073;94,845;93,702;94,165;109,3685;112,9148;116,8165;NA;NA;3,34;NA;NA;113,061;113,505;96,051;109,325;124,416;98,533;101,366;108,789;108,28;105,106;NA;1801,6;1649,67;95,465;100,686;97,865;98,445;99,83;100,738;104,784;108,275;110,267;105,513;NA;NA;NA;NA;NA;NA;NA;NA;91,668;NA;93,793
1/2/02;106,893;110,128;104,453;113,2837;3,67;99,207;117,2289;NA;107,579;103,091;NA;NA;101,929;110,562;104,057;124,762;98,017;NA;95,075;94,831;93,572;94,089;109,5265;113,0964;116,9563;NA;NA;3,32;NA;NA;112,806;113,373;96,068;109,247;124,124;98,556;101,387;108,689;108,131;104,987;NA;1799,89;1653,36;95,501;101,077;97,961;98,614;100,122;100,806;104,927;108,503;110,589;105,695;NA;NA;NA;NA;NA;NA;NA;NA;91,439;NA;93,706
1/3/02;107,213;110,733;104,359;113,068;3,64;99,504;117,0313;NA;107,611;103,173;NA;NA;101,958;110,844;104,212;125,408;98,188;NA;95,091;94,902;93,82;94,249;109,3769;112,8311;116,6516;NA;NA;3,31;NA;NA;113,336;113,626;96,072;109,376;124,743;98,56;101,42;108,833;108,415;105,227;NA;1804,94;1686,01;95,536;101,652;98,043;98,762;100,361;100,85;105,063;108,761;110,975;105,888;NA;NA;NA;NA;NA;NA;NA;NA;91,914;NA;93,832
1/4/02;106,872;110,236;104,192;113,0885;3,71;99,187;117,2256;NA;107,462;102,957;NA;NA;101,781;110,515;103,983;124,895;97,923;NA;94,986;94,733;93,536;94,036;109,3223;112,8206;116,6964;NA;NA;3,37;NA;NA;112,918;113,276;95,966;109,129;124,256;98,46;101,239;108,576;108,088;104,93;NA;1810,73;1697,84;95,411;101,116;97,847;98,486;99,981;100,724;104,846;108,456;110,535;105,626;NA;NA;NA;NA;NA;NA;NA;NA;91,538;NA;93,611
1/7/02;107,831;112,061;104,192;112,9665;3,68;100,077;117,0815;NA;107,685;103,419;NA;NA;102,111;111,384;104,513;126,49;98,397;NA;95,072;95,048;94,284;94,565;109,2314;112,731;116,5406;NA;NA;3,36;NA;NA;114,507;114,071;96,041;109,698;125,8;98,51;101,576;109,168;108,953;105,685;NA;1812,28;1671,9;95,462;102,558;98,135;98,954;100,698;100,765;105,042;108,859;111,2;105,93;NA;NA;NA;NA;NA;NA;NA;NA;92,948;NA;94,122
1/8/02;107,831;111,953;104,328;113,507;3,65;100,077;118,0289;NA;107,675;103,47;NA;NA;102,145;111,404;104,557;126,685;98,556;NA;95,067;95,073;94,292;94,56;109,4867;113,2325;117,2822;NA;NA;3,36;NA;NA;114,385;114,095;96,046;109,747;126,015;98,52;101,604;109,196;108,961;105,751;NA;1808,27;1681,83;95,516;102,823;98,276;99,174;100,938;100,84;105,201;109,063;111,369;106,075;NA;NA;NA;NA;NA;NA;NA;NA;92,852;NA;94,145
1/9/02;107,469;111,964;104,119;113,3117;3,76;99,741;117,6724;NA;107,408;103,142;NA;NA;101,833;111,041;104,296;126,573;98,245;NA;94,903;94,779;93,982;94,323;109,3669;113,0624;117,0407;NA;NA;3,44;NA;NA;114,273;113,686;95,883;109,355;125,894;98,379;101,289;108,802;108,604;105,449;NA;1811,32;1688,93;95,347;102,424;97,941;98,763;100,548;100,669;104,882;108,63;110,854;105,731;NA;NA;NA;NA;NA;NA;NA;NA;92,769;NA;93,806
1/10/02;107,778;112,147;104,181;113,2807;3,72;100,028;117,7185;NA;107,525;103,265;NA;NA;101,943;111,314;104,435;126,757;98,415;NA;94,952;94,885;94,22;94,453;109,2885;112,9742;117,0296;NA;NA;3,41;NA;NA;114,436;113,939;95,93;109,517;126,072;98,42;101,403;108,972;108,878;105,644;NA;1807,06;1682,26;95,395;102,765;98,076;98,959;100,819;100,716;104,988;108,825;111,142;105,882;NA;NA;NA;NA;NA;NA;NA;NA;92,902;NA;93,951
1/11/02;108,002;112,817;104,108;113,3428;3,78;100,236;118,1467;NA;107,451;103,265;NA;NA;101,903;111,518;104,526;127,404;98,427;NA;94,89;94,849;94,394;94,54;109,2232;112,9827;117,1127;NA;NA;3,46;NA;NA;114,945;114,095;95,866;109,551;126,705;98,359;101,364;109,016;109,079;105,824;NA;1812,61;1687,73;95,307;103,154;97,968;98,922;100,907;100,623;104,866;108,704;111,083;105,784;NA;NA;NA;NA;NA;NA;NA;NA;93,378;NA;93,989
1/14/02;108,684;113,788;104,296;113,7563;3,68;100,869;118,7597;NA;107,739;103,655;NA;NA;102,225;112,155;104,953;128,417;98,77;NA;95,032;95,151;94,935;94,929;109,4879;113,3802;117,649;NA;NA;3,4;NA;NA;115,78;114,71;96,009;110,035;127,704;98,486;101,687;109,499;109,704;106,393;NA;1807,06;1645,46;95,452;103,666;98,289;99,368;101,407;100,783;105,204;109,171;111,645;106,148;NA;NA;NA;NA;NA;NA;NA;NA;94,12;NA;94,405
1/15/02;108,438;113,713;104,16;113,6868;3,74;100,641;118,6743;NA;107,557;103,439;NA;NA;102,04;111,931;104,796;128,337;98,717;NA;94,926;94,976;94,742;94,784;109,3768;113,2749;117,6094;NA;NA;3,43;NA;NA;115,729;114,469;95,905;109,822;127,63;98,393;101,5;109,28;109,482;106,208;NA;1806,73;1650,93;95,362;103,968;98,141;99,242;101,334;100,699;105,054;109,001;111,53;106,022;NA;NA;NA;NA;NA;NA;NA;NA;94,062;NA;94,216
1/16/02;108,577;113,702;104,233;113,7571;3,7;100,77;118,7943;NA;107,664;103,573;NA;NA;102,148;112,092;104,891;128,346;98,789;NA;94,966;95,078;94,877;94,869;109,3858;113,3485;117,7248;NA;NA;3,42;NA;NA;115,719;114,686;95,944;109,997;127,645;98,427;101,609;109,45;109,636;106,327;NA;1803,7;1634,61;95,406;103,898;98,251;99,4;101,447;100,761;105,186;109,193;111,708;106,157;NA;NA;NA;NA;NA;NA;NA;NA;94,07;NA;94,362
1/17/02;108,374;113,054;104,202;113,7417;3,73;100,582;118,7847;NA;107,621;103,522;NA;NA;102,106;111,916;104,75;127,663;98,651;NA;94,944;95,033;94,727;94,739;109,381;113,354;117,7;NA;NA;3,43;NA;NA;115,149;114,553;95,92;109,92;126,972;98,407;101,56;109,376;109,464;106,132;NA;1811,15;1683,41;95,38;103,334;98,212;99,307;101,269;100,732;105,132;109,069;111,47;106,051;NA;NA;NA;NA;NA;NA;NA;NA;93,568;NA;94,299
1/18/02;108,374;112,514;104,139;113,5973;3,76;100,582;118,4066;NA;107,515;103,326;NA;NA;101,954;111,633;104,546;127,102;98,427;NA;94,891;94,892;94,427;94,539;109,3427;113,2622;117,5081;NA;NA;3,45;NA;NA;114,69;114,252;95,868;109,676;126,417;98,363;101,41;109,126;109,187;105,857;NA;1817,01;1688,77;95,325;102,804;98,044;99,076;100,924;100,676;104,972;108,808;111,12;105,856;NA;NA;NA;NA;NA;NA;NA;NA;93,155;NA;94,085
1/21/02;108,225;113,086;104,16;113,5213;3,74;100,443;118,2109;NA;107,568;103,439;NA;NA;102,034;111,778;104,683;127,705;98,6;NA;94,904;94,966;94,613;94,68;109,3023;113,193;117,4241;NA;NA;3,46;NA;NA;115,2;114,445;95,88;109,817;127,002;98,372;101,49;109,28;109,332;106,051;NA;1810,91;1677,26;95,342;103,371;98,149;99,243;101,163;100,701;105,085;109,03;111,424;106,011;NA;NA;NA;NA;NA;NA;NA;NA;93,599;NA;94,216
1/22/02;107,799;112,514;103,982;113,4709;3,85;100,047;118,3472;NA;107,323;103,131;NA;NA;101,776;111,356;104,385;127,108;98,283;NA;94,767;94,726;94,25;94,406;109,1967;113,0932;117,3689;NA;NA;3,52;NA;NA;114,711;114,011;95,744;109,492;126,416;98,253;101,231;108,94;108,913;105,672;NA;1809,3;1665,41;95,182;102,822;97,86;98,882;100,75;100,541;104,808;108,651;111,018;105,718;NA;NA;NA;NA;NA;NA;NA;NA;93,161;NA;93,925
1/23/02;108,097;113,032;103,993;113,3586;3,83;100,324;118,1632;NA;107,354;103,213;NA;NA;101,826;111,604;104,524;127,644;98,41;NA;94,773;94,778;94,467;94,539;109,1048;112,9903;117,2454;NA;NA;3,51;NA;NA;115,149;114,216;95,747;109,608;126,935;98,257;101,288;109,069;109,164;105,891;NA;1811,07;1693,58;95,195;103,221;97,942;99,024;100,919;100,546;104,835;108,739;111,136;105,772;NA;NA;NA;NA;NA;NA;NA;NA;93,553;NA;94,036
1/24/02;107,436;112,114;103,815;113,2254;3,89;99,711;117,9748;NA;107,099;102,782;NA;NA;101,501;110,984;104,109;126,67;98,194;NA;94,632;94,464;93,936;94,153;109,0165;112,8417;117,0726;NA;NA;3,56;NA;NA;114,364;113,625;95,609;109,136;125,985;98,138;100,952;108,575;108,548;105,327;NA;1814,51;1690,01;95,116;102,813;97,731;98,754;100,639;100,476;104,692;108,498;110,85;105,596;NA;NA;NA;NA;NA;NA;NA;NA;92,839;NA;93,609
